row_id,group_id,document_name_clean,tool_position,tool_name,tool_member_family,tool_raw
part3-3e895553c6fc7d4b,10,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-13da0e5946cda4cb,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-4f36a99189366762,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-ce1c73cee2653d42,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-ca5ce52f1c16d838,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-56544cd9b7254d82,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-bff3334622083e0d,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-a4c33a97c3a031da,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-44db0faaafdbf3a0,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-cc6165a28f38ee11,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-c52dbb5f4dcd508d,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-11b6a6392ce0bd50,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-d09b59df58c20018,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-a9883d4a98388e36,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-9723f64ac666d6ec,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-c82f868ddf460901,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-56982c6eba088efb,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-2480291e1f1291ac,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-5da633a2553dcbd4,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-3401c8629297f802,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-7dad0a56dc7d529f,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-e6e3d6de72631534,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-76c859a4b3c42e1d,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT
part3-558c01b708e4905f,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-7f2deeeb35798c4b,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-28c7aa8dc793e2d7,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-a25927bcb784012c,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-18186745fcf2e8fe,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-2e995385d73d2cbc,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-503051d5ff227cc9,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-d6602bdb95559171,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-e6cbe37b4da9b6e7,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-c8ad7c10ea4e956e,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-c92fc7f2dfaaaf71,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-6a64f56f696e5e6c,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-4e247f6dc6a17747,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-e8b05baed06a78d6,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-826e5c7f816d4043,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-16df75cd0abde295,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-fd7110002441cd1b,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-71b054d9bed0e312,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-fc7931e2e4fa94ea,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-48848e03755f23ec,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-acc9f70afd693f94,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-5a0ea19586575e83,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-39aac0db113c2957,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-2fd02103cf29309e,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-2f254866c05e05c7,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-90cb5956e499c335,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-94f8cd41cbcf5cb1,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-02cc2a17cb358cd7,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-6392241d499dc820,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-4d7dcf22962f7ba8,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-434b5f152cada53b,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-2f0af03a183daa7e,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-91ca731d19ad5c7c,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-664995ee63f3b40d,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-63a5004ef3fe0b96,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-1bce68ad4ae43aaf,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-ae984f0243f25764,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-f3a35b38bde13de5,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-8707dc3ede7893eb,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-48fddd1ea397e67d,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-406de1a39fd83f13,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-3e010a9588f01af5,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-3251a7f38b4d7132,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-7064f6d559db6266,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-4d9f5dde48a5e53a,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-46eebaf3008ab7ca,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-ecf9befe2b153580,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-4b1f91d7e715d1d7,10,University of Manchester two year self-assessment for the HR Excellence in Research award,1,Gemini,llm,Gemini (Version: 3 Flash)
part3-5ce4b8b1be17e4de,11,Guia-APS-UPM.pdf,1,ChatGPT,llm,ChatGPT (5.2)
part3-5e2263c98a076f72,11,Guia-APS-UPM.pdf,1,FACILE,accessibility_tool,FACILE
part3-29ff96e6f2936ca1,11,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,ChatGPT (5.2)
part3-7706d0c650c39a41,11,2020_guide_for_international_students_UPM_2020.pdf,1,Gemini,llm,Gemini (3 - Pro Reasoning Mode)
part3-99893c64bfeebd32,12,Overview and progress report 2023.pdf,1,ChatGPT,llm,ChatGPT
part3-81f0ce8445014bdb,12,Overview and progress report 2023.pdf,1,ChatGPT,llm,ChatGPT
part3-49ec3a748fda8e84,12,Overview and progress report 2023.pdf,1,ChatGPT,llm,ChatGPT
part3-8abb40bd06cf7d38,12,Guia_blogs_accesibles.pdf,1,FACILE,accessibility_tool,FACILE
part3-f624fae7984d93c1,12,Guia_blogs_accesibles.pdf,1,FACILE,accessibility_tool,FACILE
part3-af2a50a400ff688f,12,Guia_blogs_accesibles.pdf,1,FACILE,accessibility_tool,FACILE
part3-f1d6f3e2de42bea2,13,UPM Guide - Studying in Spain,,,,
part3-6de0a8f7cc601adb,13,University of Manchester HR Excellence Report 2017-2019,,,,
part3-489942e6f45e0da9,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-c5f8cdb1b23da0ff,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-93c2eb9f3a574fbc,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-4e36c5a058e5fcbc,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-08129598f53ccc1d,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-4878eddd1d803ad7,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-1845c46782762933,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-32231acc886d297d,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-00500bd53f30fbe1,14,Ayudas_necesidades_especiales_condiciones_estudiantes_v2.pdf,1,Gemini,llm,Gemini
part3-3bec4d082314cab0,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-ef80fd887ef9b88d,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-e89acfecb254cb91,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-dd07022aa212704f,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-df330fc91072896c,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-e0d5bae446380f69,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-6a7d1dc912615c35,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-3f44d6fbba32760c,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-e8ae78abd9499465,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-53d51fbc1a9a4afd,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-0397fe8e391d7fec,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-01c71e28c629b9bc,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-c310509307953412,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-a8fddc47c831fbbd,14,Información adicional sobre protección de datos UAD.PDF,1,FACILE,accessibility_tool,FACILE
part3-18badb952ccb8701,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-8f1eadf22d0cc5f6,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-273bd0f9b70e20bf,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-38b7f8b41436af07,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-58389978377070fd,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-9124702f93106581,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-e36a32a08e8b7b73,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-07d2298c95f6351f,15,2013 Self Assessment.pdf,1,Gemini,llm,Gemini
part3-18add46f3080b9a3,15,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL.pdf,1,ReadEasy.ai,accessibility_tool,ReadEasy.ai
part3-54cc0823823d06e2,15,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL.pdf,1,ReadEasy.ai,accessibility_tool,ReadEasy.ai
part3-49a25ba8f51cc5d6,15,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL.pdf,1,ReadEasy.ai,accessibility_tool,ReadEasy.ai
part3-5729421938470153,15,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL.pdf,1,ReadEasy.ai,accessibility_tool,ReadEasy.ai
part3-d038fb38ed83d303,15,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL.pdf,1,ReadEasy.ai,accessibility_tool,ReadEasy.ai
part3-872e26724ba18c3c,16,Overview and progress report 2023,1,ChatGPT,llm,ChatGPT and Gemini
part3-872e26724ba18c3c,16,Overview and progress report 2023,2,Gemini,llm,ChatGPT and Gemini
part3-95dbd22b81771b3e,16,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,ChatGPT and Gemini
part3-95dbd22b81771b3e,16,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,ChatGPT and Gemini
part3-0eef887420af9af4,17,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro
part3-39f97434e60ef70a,17,Ayudas_necesidades_especiales_condiciones_estudiantes_v2,,,,ChatGPT5
part3-eb02b8939aef5ec1,18,2020_guide_for_international_students_UPM_2020,1,ReadEasy.ai,accessibility_tool,"ReadEasy.ai, ChatGPT"
part3-eb02b8939aef5ec1,18,2020_guide_for_international_students_UPM_2020,2,ChatGPT,llm,"ReadEasy.ai, ChatGPT"
part3-d89d149c7e160e9c,18,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ReadEasy.ai,accessibility_tool,"ReadEasy.ai, ChatGPT"
part3-d89d149c7e160e9c,18,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"ReadEasy.ai, ChatGPT"
part3-33b3b29368c52a1f,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-862819c25cebfdc5,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-2790dc1fc37d1121,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-9950a70c5ae8e95f,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-aeaefb31eb5703cc,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-bb942bf45b1d5431,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-0824e826ee5d8c93,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-5d32957db7bb684c,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-a219fed1177ed0e7,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-3c9f659a01c29fe8,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-a4e8c0c021e1ea6f,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-e438ff5a39968981,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-d3d2ae7735f3d6d9,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-9338f63f323ece4a,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
part3-180d67bd60e3691f,19,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT
